country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,percent_variant
Hungary,HU,2021-05,GISAID,8945,17,0.2,Yes,B.1.616,0,0.0
Hungary,HU,2021-05,GISAID,8945,17,0.2,Yes,B.1.617,0,0.0
Hungary,HU,2021-05,GISAID,8945,17,0.2,Yes,B.1.620,0,0.0
Hungary,HU,2021-05,GISAID,8945,17,0.2,Yes,B.1.621,0,0.0
Hungary,HU,2021-05,GISAID,8945,17,0.2,Yes,P.1,0,0.0
Hungary,HU,2021-05,GISAID,8945,17,0.2,Yes,P.3,0,0.0
Hungary,HU,2021-05,GISAID,8945,17,0.2,Yes,Other,8,47.1
Hungary,HU,2021-06,GISAID,11144,8,0.1,Yes,B.1.1.7,1,12.5
Hungary,HU,2021-06,GISAID,11144,8,0.1,Yes,B.1.1.7+E484K,0,0.0
Hungary,HU,2021-06,GISAID,11144,8,0.1,Yes,B.1.351,0,0.0
Hungary,HU,2021-06,GISAID,11144,8,0.1,Yes,B.1.427/B.1.429,0,0.0
Hungary,HU,2021-06,GISAID,11144,8,0.1,Yes,B.1.525,0,0.0
Hungary,HU,2021-06,GISAID,11144,8,0.1,Yes,B.1.616,0,0.0
Hungary,HU,2021-06,GISAID,11144,8,0.1,Yes,B.1.617,0,0.0
Hungary,HU,2021-06,GISAID,11144,8,0.1,Yes,B.1.620,0,0.0
Hungary,HU,2021-06,GISAID,11144,8,0.1,Yes,B.1.621,0,0.0
Hungary,HU,2021-06,GISAID,11144,8,0.1,Yes,P.1,0,0.0
Hungary,HU,2021-06,GISAID,11144,8,0.1,Yes,P.3,0,0.0
Hungary,HU,2021-06,GISAID,11144,8,0.1,Yes,Other,7,87.5
Hungary,HU,2021-07,GISAID,16847,3,0.0,Yes,B.1.1.7,3,100.0
Hungary,HU,2021-07,GISAID,16847,3,0.0,Yes,B.1.1.7+E484K,0,0.0
Hungary,HU,2021-07,GISAID,16847,3,0.0,Yes,B.1.351,0,0.0
Hungary,HU,2021-07,GISAID,16847,3,0.0,Yes,B.1.427/B.1.429,0,0.0
Hungary,HU,2021-07,GISAID,16847,3,0.0,Yes,B.1.525,0,0.0
Hungary,HU,2021-07,GISAID,16847,3,0.0,Yes,B.1.616,0,0.0
Hungary,HU,2021-07,GISAID,16847,3,0.0,Yes,B.1.617,0,0.0
Hungary,HU,2021-07,GISAID,16847,3,0.0,Yes,B.1.620,0,0.0
Hungary,HU,2021-07,GISAID,16847,3,0.0,Yes,B.1.621,0,0.0
Hungary,HU,2021-07,GISAID,16847,3,0.0,Yes,P.1,0,0.0
Hungary,HU,2021-07,GISAID,16847,3,0.0,Yes,P.3,0,0.0
Hungary,HU,2021-07,GISAID,16847,3,0.0,Yes,Other,0,0.0
Hungary,HU,2021-08,GISAID,27279,3,0.0,Yes,B.1.1.7,2,66.7
Hungary,HU,2021-08,GISAID,27279,3,0.0,Yes,B.1.1.7+E484K,0,0.0
Hungary,HU,2021-08,GISAID,27279,3,0.0,Yes,B.1.351,0,0.0
Hungary,HU,2021-08,GISAID,27279,3,0.0,Yes,B.1.427/B.1.429,0,0.0
Hungary,HU,2021-08,GISAID,27279,3,0.0,Yes,B.1.525,0,0.0
Hungary,HU,2021-08,GISAID,27279,3,0.0,Yes,B.1.616,0,0.0
Hungary,HU,2021-08,GISAID,27279,3,0.0,Yes,B.1.617,0,0.0
Hungary,HU,2021-08,GISAID,27279,3,0.0,Yes,B.1.620,0,0.0
Hungary,HU,2021-08,GISAID,27279,3,0.0,Yes,B.1.621,0,0.0
Hungary,HU,2021-08,GISAID,27279,3,0.0,Yes,P.1,0,0.0
Hungary,HU,2021-08,GISAID,27279,3,0.0,Yes,P.3,0,0.0
Hungary,HU,2021-08,GISAID,27279,3,0.0,Yes,Other,1,33.3
Hungary,HU,2021-09,GISAID,35788,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-09,GISAID,35788,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-09,GISAID,35788,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-09,GISAID,35788,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-09,GISAID,35788,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-09,GISAID,35788,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-09,GISAID,35788,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-09,GISAID,35788,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-09,GISAID,35788,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-09,GISAID,35788,0,0.0,Yes,P.1,0,
Hungary,HU,2021-09,GISAID,35788,0,0.0,Yes,P.3,0,
Hungary,HU,2021-09,GISAID,35788,0,0.0,Yes,Other,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,P.1,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,P.3,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,Other,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,P.1,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,P.3,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,Other,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,P.1,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,P.3,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,Other,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,P.1,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,P.3,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,Other,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,P.1,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,P.3,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,Other,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,P.1,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,P.3,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,Other,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,P.1,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,P.3,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,Other,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,P.1,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,P.3,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,Other,0,
Hungary,HU,2021-01,TESSy,14805,106,0.7,Yes,B.1.1.7,5,4.7
Hungary,HU,2021-01,TESSy,14805,106,0.7,Yes,B.1.1.7+E484K,0,0.0
Hungary,HU,2021-01,TESSy,14805,106,0.7,Yes,B.1.351,0,0.0
Hungary,HU,2021-01,TESSy,14805,106,0.7,Yes,B.1.616,0,0.0
Hungary,HU,2021-01,TESSy,14805,106,0.7,Yes,B.1.617,0,0.0
Hungary,HU,2021-01,TESSy,14805,106,0.7,Yes,P.1,0,0.0
Hungary,HU,2021-01,TESSy,14805,106,0.7,Yes,Other,101,95.3
Hungary,HU,2021-02,TESSy,9047,42,0.5,Yes,B.1.1.7,8,19.0
Hungary,HU,2021-02,TESSy,9047,42,0.5,Yes,B.1.1.7+E484K,0,0.0
Hungary,HU,2021-02,TESSy,9047,42,0.5,Yes,B.1.351,0,0.0
Hungary,HU,2021-02,TESSy,9047,42,0.5,Yes,B.1.616,0,0.0
Hungary,HU,2021-02,TESSy,9047,42,0.5,Yes,B.1.617,0,0.0
Hungary,HU,2021-02,TESSy,9047,42,0.5,Yes,P.1,0,0.0
Hungary,HU,2021-02,TESSy,9047,42,0.5,Yes,Other,34,81.0
Hungary,HU,2021-03,TESSy,7715,21,0.3,Yes,B.1.1.7,3,14.3
Hungary,HU,2021-03,TESSy,7715,21,0.3,Yes,B.1.1.7+E484K,0,0.0
Hungary,HU,2021-03,TESSy,7715,21,0.3,Yes,B.1.351,0,0.0
Hungary,HU,2021-03,TESSy,7715,21,0.3,Yes,B.1.616,0,0.0
Hungary,HU,2021-03,TESSy,7715,21,0.3,Yes,B.1.617,0,0.0
Hungary,HU,2021-03,TESSy,7715,21,0.3,Yes,P.1,0,0.0
Hungary,HU,2021-03,TESSy,7715,21,0.3,Yes,Other,18,85.7
Hungary,HU,2021-04,TESSy,8292,14,0.2,Yes,B.1.1.7,14,100.0
Hungary,HU,2021-04,TESSy,8292,14,0.2,Yes,B.1.1.7+E484K,0,0.0
Hungary,HU,2021-04,TESSy,8292,14,0.2,Yes,B.1.351,0,0.0
Hungary,HU,2021-04,TESSy,8292,14,0.2,Yes,B.1.616,0,0.0
Hungary,HU,2021-04,TESSy,8292,14,0.2,Yes,B.1.617,0,0.0
Hungary,HU,2021-04,TESSy,8292,14,0.2,Yes,P.1,0,0.0
Hungary,HU,2021-04,TESSy,8292,14,0.2,Yes,Other,0,0.0
Hungary,HU,2021-05,TESSy,8945,25,0.3,Yes,B.1.1.7,10,40.0
Hungary,HU,2021-05,TESSy,8945,25,0.3,Yes,B.1.1.7+E484K,0,0.0
Hungary,HU,2021-05,TESSy,8945,25,0.3,Yes,B.1.351,0,0.0
Hungary,HU,2021-05,TESSy,8945,25,0.3,Yes,B.1.616,0,0.0
Hungary,HU,2021-05,TESSy,8945,25,0.3,Yes,B.1.617,0,0.0
Hungary,HU,2021-05,TESSy,8945,25,0.3,Yes,P.1,0,0.0
Hungary,HU,2021-05,TESSy,8945,25,0.3,Yes,Other,15,60.0
Hungary,HU,2021-06,TESSy,11144,137,1.2,Yes,B.1.1.7,134,97.8
Hungary,HU,2021-06,TESSy,11144,137,1.2,Yes,B.1.1.7+E484K,0,0.0
Hungary,HU,2021-06,TESSy,11144,137,1.2,Yes,B.1.351,0,0.0
Hungary,HU,2021-06,TESSy,11144,137,1.2,Yes,B.1.616,0,0.0
Hungary,HU,2021-06,TESSy,11144,137,1.2,Yes,B.1.617,0,0.0
Hungary,HU,2021-06,TESSy,11144,137,1.2,Yes,P.1,0,0.0
Hungary,HU,2021-06,TESSy,11144,137,1.2,Yes,Other,3,2.2
Hungary,HU,2021-07,TESSy,16847,284,1.7,Yes,B.1.1.7,284,100.0
Hungary,HU,2021-07,TESSy,16847,284,1.7,Yes,B.1.1.7+E484K,0,0.0
Hungary,HU,2021-07,TESSy,16847,284,1.7,Yes,B.1.351,0,0.0
Hungary,HU,2021-07,TESSy,16847,284,1.7,Yes,B.1.616,0,0.0
Hungary,HU,2021-07,TESSy,16847,284,1.7,Yes,B.1.617,0,0.0
Hungary,HU,2021-07,TESSy,16847,284,1.7,Yes,P.1,0,0.0
Hungary,HU,2021-07,TESSy,16847,284,1.7,Yes,Other,0,0.0
Hungary,HU,2021-08,TESSy,27279,133,0.5,Yes,B.1.1.7,83,62.4
Hungary,HU,2021-08,TESSy,27279,133,0.5,Yes,B.1.1.7+E484K,0,0.0
Hungary,HU,2021-08,TESSy,27279,133,0.5,Yes,B.1.351,5,3.8
Hungary,HU,2021-08,TESSy,27279,133,0.5,Yes,B.1.616,0,0.0
Hungary,HU,2021-08,TESSy,27279,133,0.5,Yes,B.1.617,0,0.0
Hungary,HU,2021-08,TESSy,27279,133,0.5,Yes,P.1,0,0.0
Hungary,HU,2021-08,TESSy,27279,133,0.5,Yes,Other,45,33.8
Hungary,HU,2021-09,TESSy,35788,953,2.7,Yes,B.1.1.7,953,100.0
Hungary,HU,2021-09,TESSy,35788,953,2.7,Yes,B.1.1.7+E484K,0,0.0
Hungary,HU,2021-09,TESSy,35788,953,2.7,Yes,B.1.351,0,0.0
Hungary,HU,2021-09,TESSy,35788,953,2.7,Yes,B.1.616,0,0.0
Hungary,HU,2021-09,TESSy,35788,953,2.7,Yes,B.1.617,0,0.0
Hungary,HU,2021-09,TESSy,35788,953,2.7,Yes,P.1,0,0.0
Hungary,HU,2021-09,TESSy,35788,953,2.7,Yes,Other,0,0.0
Hungary,HU,2021-10,TESSy,55483,124,0.2,Yes,B.1.1.7,123,99.2
Hungary,HU,2021-10,TESSy,55483,124,0.2,Yes,B.1.1.7+E484K,0,0.0
Hungary,HU,2021-10,TESSy,55483,124,0.2,Yes,B.1.351,1,0.8
Hungary,HU,2021-10,TESSy,55483,124,0.2,Yes,B.1.616,0,0.0
Hungary,HU,2021-10,TESSy,55483,124,0.2,Yes,B.1.617,0,0.0
Hungary,HU,2021-10,TESSy,55483,124,0.2,Yes,P.1,0,0.0
Hungary,HU,2021-10,TESSy,55483,124,0.2,Yes,Other,0,0.0
Hungary,HU,2021-11,TESSy,56446,96,0.2,Yes,B.1.1.7,96,100.0
Hungary,HU,2021-11,TESSy,56446,96,0.2,Yes,B.1.1.7+E484K,0,0.0
Hungary,HU,2021-11,TESSy,56446,96,0.2,Yes,B.1.351,0,0.0
Hungary,HU,2021-11,TESSy,56446,96,0.2,Yes,B.1.616,0,0.0
Hungary,HU,2021-11,TESSy,56446,96,0.2,Yes,B.1.617,0,0.0
Hungary,HU,2021-11,TESSy,56446,96,0.2,Yes,P.1,0,0.0
Hungary,HU,2021-11,TESSy,56446,96,0.2,Yes,Other,0,0.0
Hungary,HU,2021-12,TESSy,60482,939,1.6,Yes,B.1.1.7,1,0.1
Hungary,HU,2021-12,TESSy,60482,939,1.6,Yes,B.1.1.7+E484K,0,0.0
Hungary,HU,2021-12,TESSy,60482,939,1.6,Yes,B.1.351,0,0.0
Hungary,HU,2021-12,TESSy,60482,939,1.6,Yes,B.1.616,0,0.0
Hungary,HU,2021-12,TESSy,60482,939,1.6,Yes,B.1.617,0,0.0
Hungary,HU,2021-12,TESSy,60482,939,1.6,Yes,P.1,0,0.0
Hungary,HU,2021-12,TESSy,60482,939,1.6,Yes,Other,938,99.9
Hungary,HU,2021-13,TESSy,48729,408,0.8,Yes,B.1.1.7,0,0.0
Hungary,HU,2021-13,TESSy,48729,408,0.8,Yes,B.1.1.7+E484K,0,0.0
Hungary,HU,2021-13,TESSy,48729,408,0.8,Yes,B.1.351,0,0.0
Hungary,HU,2021-13,TESSy,48729,408,0.8,Yes,B.1.616,0,0.0
Hungary,HU,2021-13,TESSy,48729,408,0.8,Yes,B.1.617,0,0.0
Hungary,HU,2021-13,TESSy,48729,408,0.8,Yes,P.1,0,0.0
Hungary,HU,2021-13,TESSy,48729,408,0.8,Yes,Other,408,100.0
Hungary,HU,2021-14,TESSy,35388,1936,5.5,No,B.1.1.7,1248,
Hungary,HU,2021-14,TESSy,35388,1936,5.5,No,B.1.1.7+E484K,485,
Hungary,HU,2021-14,TESSy,35388,1936,5.5,No,B.1.351,372,
Hungary,HU,2021-14,TESSy,35388,1936,5.5,No,B.1.616,0,
Hungary,HU,2021-14,TESSy,35388,1936,5.5,No,B.1.617,0,
Hungary,HU,2021-14,TESSy,35388,1936,5.5,No,P.1,372,
Hungary,HU,2021-14,TESSy,35388,1936,5.5,No,Other,1119,
Hungary,HU,2021-15,TESSy,27947,1359,4.9,No,B.1.1.7,1514,
Hungary,HU,2021-15,TESSy,27947,1359,4.9,No,B.1.1.7+E484K,148,
Hungary,HU,2021-15,TESSy,27947,1359,4.9,No,B.1.351,148,
Hungary,HU,2021-15,TESSy,27947,1359,4.9,No,B.1.616,0,
Hungary,HU,2021-15,TESSy,27947,1359,4.9,No,B.1.617,0,
Hungary,HU,2021-15,TESSy,27947,1359,4.9,No,P.1,148,
Hungary,HU,2021-15,TESSy,27947,1359,4.9,No,Other,1496,
Hungary,HU,2021-16,TESSy,18266,1240,6.8,No,B.1.1.7,1463,
Hungary,HU,2021-16,TESSy,18266,1240,6.8,No,B.1.1.7+E484K,133,
Hungary,HU,2021-16,TESSy,18266,1240,6.8,No,B.1.351,133,
Hungary,HU,2021-16,TESSy,18266,1240,6.8,No,B.1.616,0,
Hungary,HU,2021-16,TESSy,18266,1240,6.8,No,B.1.617,0,
Hungary,HU,2021-16,TESSy,18266,1240,6.8,No,P.1,133,
Hungary,HU,2021-16,TESSy,18266,1240,6.8,No,Other,1512,
Hungary,HU,2021-17,TESSy,12657,519,4.1,No,B.1.1.7,607,
Hungary,HU,2021-17,TESSy,12657,519,4.1,No,B.1.1.7+E484K,182,
Hungary,HU,2021-17,TESSy,12657,519,4.1,No,B.1.351,182,
Hungary,HU,2021-17,TESSy,12657,519,4.1,No,B.1.616,0,
Hungary,HU,2021-17,TESSy,12657,519,4.1,No,B.1.617,0,
Hungary,HU,2021-17,TESSy,12657,519,4.1,No,P.1,182,
Hungary,HU,2021-17,TESSy,12657,519,4.1,No,Other,587,
Iceland,IS,2020-40,GISAID,298,298,100.0,Yes,B.1.1.7,0,0.0
Iceland,IS,2020-40,GISAID,298,298,100.0,Yes,B.1.1.7+E484K,0,0.0
Iceland,IS,2020-40,GISAID,298,298,100.0,Yes,B.1.351,0,0.0
Iceland,IS,2020-40,GISAID,298,298,100.0,Yes,B.1.427/B.1.429,0,0.0
Iceland,IS,2020-40,GISAID,298,298,100.0,Yes,B.1.525,0,0.0
Iceland,IS,2020-40,GISAID,298,298,100.0,Yes,B.1.616,0,0.0
Iceland,IS,2020-40,GISAID,298,298,100.0,Yes,B.1.617,0,0.0
Iceland,IS,2020-40,GISAID,298,298,100.0,Yes,B.1.620,0,0.0
Iceland,IS,2020-40,GISAID,298,298,100.0,Yes,B.1.621,0,0.0
Iceland,IS,2020-40,GISAID,298,298,100.0,Yes,P.1,0,0.0
Iceland,IS,2020-40,GISAID,298,298,100.0,Yes,P.3,0,0.0
Iceland,IS,2020-40,GISAID,298,298,100.0,Yes,Other,298,100.0
Iceland,IS,2020-41,GISAID,605,557,92.1,Yes,B.1.1.7,0,0.0
Iceland,IS,2020-41,GISAID,605,557,92.1,Yes,B.1.1.7+E484K,0,0.0
Iceland,IS,2020-41,GISAID,605,557,92.1,Yes,B.1.351,0,0.0
Iceland,IS,2020-41,GISAID,605,557,92.1,Yes,B.1.427/B.1.429,0,0.0
Iceland,IS,2020-41,GISAID,605,557,92.1,Yes,B.1.525,0,0.0
Iceland,IS,2020-41,GISAID,605,557,92.1,Yes,B.1.616,0,0.0
Iceland,IS,2020-41,GISAID,605,557,92.1,Yes,B.1.617,0,0.0
Iceland,IS,2020-41,GISAID,605,557,92.1,Yes,B.1.620,0,0.0
Iceland,IS,2020-41,GISAID,605,557,92.1,Yes,B.1.621,0,0.0
Iceland,IS,2020-41,GISAID,605,557,92.1,Yes,P.1,0,0.0
Iceland,IS,2020-41,GISAID,605,557,92.1,Yes,P.3,0,0.0
Iceland,IS,2020-41,GISAID,605,557,92.1,Yes,Other,557,100.0
Iceland,IS,2020-42,GISAID,529,480,90.7,Yes,B.1.1.7,0,0.0
Iceland,IS,2020-42,GISAID,529,480,90.7,Yes,B.1.1.7+E484K,0,0.0
Iceland,IS,2020-42,GISAID,529,480,90.7,Yes,B.1.351,0,0.0
Iceland,IS,2020-42,GISAID,529,480,90.7,Yes,B.1.427/B.1.429,0,0.0
Iceland,IS,2020-42,GISAID,529,480,90.7,Yes,B.1.525,0,0.0
Iceland,IS,2020-42,GISAID,529,480,90.7,Yes,B.1.616,0,0.0
Iceland,IS,2020-42,GISAID,529,480,90.7,Yes,B.1.617,0,0.0
Iceland,IS,2020-42,GISAID,529,480,90.7,Yes,B.1.620,0,0.0
Iceland,IS,2020-42,GISAID,529,480,90.7,Yes,B.1.621,0,0.0
Iceland,IS,2020-42,GISAID,529,480,90.7,Yes,P.1,0,0.0
Iceland,IS,2020-42,GISAID,529,480,90.7,Yes,P.3,0,0.0
Iceland,IS,2020-42,GISAID,529,480,90.7,Yes,Other,480,100.0
Iceland,IS,2020-43,GISAID,393,349,88.8,Yes,B.1.1.7,0,0.0
Iceland,IS,2020-43,GISAID,393,349,88.8,Yes,B.1.1.7+E484K,0,0.0
Iceland,IS,2020-43,GISAID,393,349,88.8,Yes,B.1.351,0,0.0
Iceland,IS,2020-43,GISAID,393,349,88.8,Yes,B.1.427/B.1.429,0,0.0
Iceland,IS,2020-43,GISAID,393,349,88.8,Yes,B.1.525,0,0.0
Iceland,IS,2020-43,GISAID,393,349,88.8,Yes,B.1.616,0,0.0
Iceland,IS,2020-43,GISAID,393,349,88.8,Yes,B.1.617,0,0.0
Iceland,IS,2020-43,GISAID,393,349,88.8,Yes,B.1.620,0,0.0
Iceland,IS,2020-43,GISAID,393,349,88.8,Yes,B.1.621,0,0.0
Iceland,IS,2020-43,GISAID,393,349,88.8,Yes,P.1,0,0.0
Iceland,IS,2020-43,GISAID,393,349,88.8,Yes,P.3,0,0.0
Iceland,IS,2020-43,GISAID,393,349,88.8,Yes,Other,349,100.0
Iceland,IS,2020-44,GISAID,442,373,84.4,Yes,B.1.1.7,0,0.0
Iceland,IS,2020-44,GISAID,442,373,84.4,Yes,B.1.1.7+E484K,0,0.0
Iceland,IS,2020-44,GISAID,442,373,84.4,Yes,B.1.351,0,0.0
Iceland,IS,2020-44,GISAID,442,373,84.4,Yes,B.1.427/B.1.429,0,0.0
Iceland,IS,2020-44,GISAID,442,373,84.4,Yes,B.1.525,0,0.0
Iceland,IS,2020-44,GISAID,442,373,84.4,Yes,B.1.616,0,0.0
Iceland,IS,2020-44,GISAID,442,373,84.4,Yes,B.1.617,0,0.0
Iceland,IS,2020-44,GISAID,442,373,84.4,Yes,B.1.620,0,0.0
Iceland,IS,2020-44,GISAID,442,373,84.4,Yes,B.1.621,0,0.0
Iceland,IS,2020-44,GISAID,442,373,84.4,Yes,P.1,0,0.0
Iceland,IS,2020-44,GISAID,442,373,84.4,Yes,P.3,0,0.0
Iceland,IS,2020-44,GISAID,442,373,84.4,Yes,Other,373,100.0
Iceland,IS,2020-45,GISAID,188,155,82.4,Yes,B.1.1.7,0,0.0
